proposal_url,title,total,mission,criteria_name,criteria_average,criteria_total,criteria_scored
https://app.charmverse.io/op-grants/practical-private-voting-8127441920030594,Practical Private Voting,69,Builder Grants 2,Optimism Relationship,1.5,6,12
https://app.charmverse.io/op-grants/practical-private-voting-8127441920030594,Practical Private Voting,69,Builder Grants 2,Team assessment,2.3,9,12
https://app.charmverse.io/op-grants/powerhouse-layerwide-operations-support-49544201533646826,Powerhouse Layerwide Operations Support,74,Layerwide new project support,Builder draw,1.0,4,12
https://app.charmverse.io/op-grants/powerhouse-layerwide-operations-support-49544201533646826,Powerhouse Layerwide Operations Support,74,Layerwide new project support,Builders long-term support,1.3,5,12
https://app.charmverse.io/op-grants/powerhouse-layerwide-operations-support-49544201533646826,Powerhouse Layerwide Operations Support,74,Layerwide new project support,Discretionary Factors,0.0,0,12
https://app.charmverse.io/op-grants/powerhouse-layerwide-operations-support-49544201533646826,Powerhouse Layerwide Operations Support,74,Layerwide new project support,Ease of bootstrap,1.0,4,12
https://app.charmverse.io/op-grants/powerhouse-layerwide-operations-support-49544201533646826,Powerhouse Layerwide Operations Support,74,Layerwide new project support,Grant size,1.3,5,12
https://app.charmverse.io/op-grants/powerhouse-layerwide-operations-support-49544201533646826,Powerhouse Layerwide Operations Support,74,Layerwide new project support,Likelihood of success,2.0,8,12
https://app.charmverse.io/op-grants/powerhouse-layerwide-operations-support-49544201533646826,Powerhouse Layerwide Operations Support,74,Layerwide new project support,Milestone Orientation,1.0,4,12
https://app.charmverse.io/op-grants/powerhouse-layerwide-operations-support-49544201533646826,Powerhouse Layerwide Operations Support,74,Layerwide new project support,Milestones accountability,1.5,6,12
https://app.charmverse.io/op-grants/powerhouse-layerwide-operations-support-49544201533646826,Powerhouse Layerwide Operations Support,74,Layerwide new project support,Milestone Trackability,1.8,7,12
https://app.charmverse.io/op-grants/powerhouse-layerwide-operations-support-49544201533646826,Powerhouse Layerwide Operations Support,74,Layerwide new project support,Novelty,2.5,10,12
https://app.charmverse.io/op-grants/powerhouse-layerwide-operations-support-49544201533646826,Powerhouse Layerwide Operations Support,74,Layerwide new project support,Optimism Relationship,2.0,8,12
https://app.charmverse.io/op-grants/powerhouse-layerwide-operations-support-49544201533646826,Powerhouse Layerwide Operations Support,74,Layerwide new project support,Team assessment,3.3,13,12
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,Code Audit (mark 0 if not applicable),2.6,13,14
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,Discretionary,0.0,0,14
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,Distribution implementation plan,1.6,8,14
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,Experimentation and Novelty,1.6,8,14
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,Grant size,1.0,5,14
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,Intuitivity and ease of use,2.0,10,14
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,Likelihood of success,2.0,10,14
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,Milestone Assessment,2.4,12,14
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,Milestone Trackability,1.8,9,14
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,Optimism Relationship,1.6,8,14
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,Reach,1.8,9,14
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,Tangible Use Case for Web3 Technology,1.6,8,14
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,Team assessment,2.6,13,14
https://app.charmverse.io/op-grants/pooltogether-rocket-pool-prize-vaults-2932225218365898,PoolTogether Rocket Pool Prize Vaults,120,Liquid staked ETH Optimism's home,User Retention,1.4,7,14
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,Code Audit,3.3,13,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,Demo included (binary yes/no),1.0,4,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,Discretionary Factors,0.3,1,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,Distribution implementation plan,2.0,10,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,Experimentation and Novelty,2.0,10,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,Grant size,2.0,10,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,intuitivity and ease of use,2.8,14,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,Likelihood of success,2.4,12,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,Milestone Assessment,2.6,13,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,Milestone Trackability,1.6,8,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,Optimism Relationship,1.2,6,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,Reach,2.4,12,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,Tangible Use Case for Web3 Technology,2.2,11,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,Team assessment,2.2,11,15
https://app.charmverse.io/op-grants/poolside-6891940389736264,Poolside,145,Growth Experiment grant,User Retention,2.0,10,15
https://app.charmverse.io/op-grants/ponder-surveys-for-superchain-builders-43349586555154374,Ponder surveys for superchain builders,84,Incentivize Projects to Integrate the Farcaster Social Graph,Code Audit (if applicable mark 0 if not),0.0,0,12
https://app.charmverse.io/op-grants/ponder-surveys-for-superchain-builders-43349586555154374,Ponder surveys for superchain builders,84,Incentivize Projects to Integrate the Farcaster Social Graph,Distribution implementation plan,1.0,5,12
https://app.charmverse.io/op-grants/ponder-surveys-for-superchain-builders-43349586555154374,Ponder surveys for superchain builders,84,Incentivize Projects to Integrate the Farcaster Social Graph,Experimentation and Novelty,2.0,10,12
https://app.charmverse.io/op-grants/ponder-surveys-for-superchain-builders-43349586555154374,Ponder surveys for superchain builders,84,Incentivize Projects to Integrate the Farcaster Social Graph,Grant size,0.8,4,12
https://app.charmverse.io/op-grants/ponder-surveys-for-superchain-builders-43349586555154374,Ponder surveys for superchain builders,84,Incentivize Projects to Integrate the Farcaster Social Graph,Intuitivity and ease of use,2.0,10,12
https://app.charmverse.io/op-grants/ponder-surveys-for-superchain-builders-43349586555154374,Ponder surveys for superchain builders,84,Incentivize Projects to Integrate the Farcaster Social Graph,Likelihood of success,2.0,10,12
https://app.charmverse.io/op-grants/ponder-surveys-for-superchain-builders-43349586555154374,Ponder surveys for superchain builders,84,Incentivize Projects to Integrate the Farcaster Social Graph,Milestone Assessment,2.0,10,12
https://app.charmverse.io/op-grants/ponder-surveys-for-superchain-builders-43349586555154374,Ponder surveys for superchain builders,84,Incentivize Projects to Integrate the Farcaster Social Graph,Milestone Trackability,1.4,7,12
https://app.charmverse.io/op-grants/ponder-surveys-for-superchain-builders-43349586555154374,Ponder surveys for superchain builders,84,Incentivize Projects to Integrate the Farcaster Social Graph,Optimism Relationship,1.6,8,12
https://app.charmverse.io/op-grants/ponder-surveys-for-superchain-builders-43349586555154374,Ponder surveys for superchain builders,84,Incentivize Projects to Integrate the Farcaster Social Graph,Team assessment,2.2,11,12
https://app.charmverse.io/op-grants/ponder-surveys-for-superchain-builders-43349586555154374,Ponder surveys for superchain builders,84,Incentivize Projects to Integrate the Farcaster Social Graph,Timely Submission,2.0,2,12
https://app.charmverse.io/op-grants/ponder-surveys-for-superchain-builders-43349586555154374,Ponder surveys for superchain builders,84,Incentivize Projects to Integrate the Farcaster Social Graph,User Retention,1.6,8,12
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Builder Commitment,3.3,13,14
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Builder Draw,2.8,11,14
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Demo included (binary yes/no),1.0,4,14
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Development of OP Stack,2.0,8,14
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Discretionary Factors,0.3,1,14
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Grant size,1.5,6,14
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Likelihood of success,1.8,7,14
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Milestone Orientation,0.8,3,14
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Milestone Trackability,1.8,7,14
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Novelty,2.0,8,14
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Opensource,2.0,8,14
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Optimism Relationship,1.8,7,14
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Team assessment,3.3,13,14
https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,Polynomial Optimistic Indexer,96,Builder Grants 2,Timely Submission,0.0,0,14
https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,PlasmaDA Translation Hub,91,OS OP Stack Developer Tooling,Builder Commitment,2.5,10,13
https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,PlasmaDA Translation Hub,91,OS OP Stack Developer Tooling,Demo included (binary yes/no),0.0,0,13
https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,PlasmaDA Translation Hub,91,OS OP Stack Developer Tooling,Discretionary Factors,0.3,1,13
https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,PlasmaDA Translation Hub,91,OS OP Stack Developer Tooling,Grant size,2.3,9,13
https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,PlasmaDA Translation Hub,91,OS OP Stack Developer Tooling,Infrastructure Draw,2.3,9,13
https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,PlasmaDA Translation Hub,91,OS OP Stack Developer Tooling,Likelihood of success,2.3,9,13
https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,PlasmaDA Translation Hub,91,OS OP Stack Developer Tooling,Milestone Orientation,2.0,8,13
https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,PlasmaDA Translation Hub,91,OS OP Stack Developer Tooling,Milestones accountability,2.0,8,13
https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,PlasmaDA Translation Hub,91,OS OP Stack Developer Tooling,Milestone Trackability,2.0,8,13
https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,PlasmaDA Translation Hub,91,OS OP Stack Developer Tooling,Novelty,2.5,10,13
https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,PlasmaDA Translation Hub,91,OS OP Stack Developer Tooling,Optimism Relationship,2.0,8,13
https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,PlasmaDA Translation Hub,91,OS OP Stack Developer Tooling,Team assessment,2.3,9,13
https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,PlasmaDA Translation Hub,91,OS OP Stack Developer Tooling,Timely Submission,2.0,2,13
https://app.charmverse.io/op-grants/permada-utilizing-arweave-as-a-low-cost-permanent-data-availability-solution-6707330937293612,PermaDA: Utilizing Arweave as a low-cost permanent data availability solution,95,OS OP Stack Developer Tooling,Builder Commitment,2.8,11,12
https://app.charmverse.io/op-grants/permada-utilizing-arweave-as-a-low-cost-permanent-data-availability-solution-6707330937293612,PermaDA: Utilizing Arweave as a low-cost permanent data availability solution,95,OS OP Stack Developer Tooling,Demo included (binary yes/no),2.0,8,12
